,Movie_title,Year,Genre,Average_Rating,Tomatometer,RT_link,Audience_Rating,RT_link,IMDb,IMDb_link,Letterboxd,LB_link,Metascore,Ms_link
98,Before Sunset,2004,"Drama, Romance",88,95,https://www.rottentomatoes.com/search/?search=Before%20Sunset,91,https://www.rottentomatoes.com/search/?search=Before%20Sunset,81,https://www.imdb.com/title/tt0381681,85,https://flickmetrix.com/#,90,https://flickmetrix.com/#
99,The Manchurian Candidate,1962,"Drama, Thriller",88,98,https://www.rottentomatoes.com/m/1013227_manchurian_candidate,90,https://www.rottentomatoes.com/m/1013227_manchurian_candidate,80,https://www.imdb.com/title/tt0056218,80,https://flickmetrix.com/#,94,https://flickmetrix.com/#
100,La Grande Illusion,1937,"Drama, War",88,97,https://www.rottentomatoes.com/search/?search=La%20Grande%20Illusion,92,https://www.rottentomatoes.com/search/?search=La%20Grande%20Illusion,81,https://www.imdb.com/title/tt0028950,83,https://flickmetrix.com/#,,https://flickmetrix.com/#
101,The Seventh Seal,1957,"Drama, Fantasy",88,93,https://www.rottentomatoes.com/search/?search=The%20Seventh%20Seal,93,https://www.rottentomatoes.com/search/?search=The%20Seventh%20Seal,82,https://www.imdb.com/title/tt0050976,85,https://flickmetrix.com/#,,https://flickmetrix.com/#
102,13th,2016,"Documentary, Crime, History",88,96,https://www.rottentomatoes.com/search/?search=13th,91,https://www.rottentomatoes.com/search/?search=13th,82,https://www.imdb.com/title/tt5895028,82,https://flickmetrix.com/#,90,https://flickmetrix.com/#
103,It Happened One Night,1934,"Comedy, Romance",88,98,https://www.rottentomatoes.com/m/it_happened_one_night/,93,https://www.rottentomatoes.com/m/it_happened_one_night/,81,https://www.imdb.com/title/tt0025316,82,https://flickmetrix.com/#,87,https://flickmetrix.com/#
104,Le Cercle Rouge,1970,"Crime, Drama, Thriller",88,95,https://www.rottentomatoes.com/m/le_cercle_rouge/,92,https://www.rottentomatoes.com/m/le_cercle_rouge/,81,https://www.imdb.com/title/tt0065531,82,https://flickmetrix.com/#,91,https://flickmetrix.com/#
105,Solaris,1972,"Drama, Mystery, Sci-Fi",88,96,https://www.rottentomatoes.com/search/?search=Solaris,90,https://www.rottentomatoes.com/search/?search=Solaris,81,https://www.imdb.com/title/tt0069293,84,https://flickmetrix.com/#,90,https://flickmetrix.com/#
106,The Tale of The Princess Kaguya,2013,"Animation, Adventure, Drama, Family, Fantasy",88,100,https://www.rottentomatoes.com/search/?search=The%20Tale%20of%20The%20Princess%20Kaguya,90,https://www.rottentomatoes.com/search/?search=The%20Tale%20of%20The%20Princess%20Kaguya,80,https://www.imdb.com/title/tt2576852,82,https://flickmetrix.com/#,89,https://flickmetrix.com/#
107,Tower,2016,"Documentary, Animation, Crime",88,100,https://www.rottentomatoes.com/search/?search=Tower,89,https://www.rottentomatoes.com/search/?search=Tower,80,https://www.imdb.com/title/tt5116410,80,https://flickmetrix.com/#,92,https://flickmetrix.com/#
108,"4 Months, 3 Weeks and 2 Days",2007,Drama,88,96,"https://www.rottentomatoes.com/search/?search=4%20Months,%203%20Weeks%20and%202%20Days",86,"https://www.rottentomatoes.com/search/?search=4%20Months,%203%20Weeks%20and%202%20Days",79,https://www.imdb.com/title/tt1032846,82,https://flickmetrix.com/#,97,https://flickmetrix.com/#
109,Barry Lyndon,1975,"Adventure, Drama, History, War",88,94,https://www.rottentomatoes.com/m/barry_lyndon/,92,https://www.rottentomatoes.com/m/barry_lyndon/,81,https://www.imdb.com/title/tt0072684,85,https://flickmetrix.com/#,,https://flickmetrix.com/#
110,Beauty and the Beast,1991,"Animation, Family, Fantasy, Musical, Romance",88,94,https://www.rottentomatoes.com/m/beauty_and_the_beast_1991/,92,https://www.rottentomatoes.com/m/beauty_and_the_beast_1991/,80,https://www.imdb.com/title/tt0101414,79,https://flickmetrix.com/#,95,https://flickmetrix.com/#
111,Coco,2017,"Animation, Adventure, Comedy, Family, Fantasy, Music, Mystery",88,97,https://www.rottentomatoes.com/m/coco_2017/,94,https://www.rottentomatoes.com/m/coco_2017/,84,https://www.imdb.com/title/tt2380307,84,https://flickmetrix.com/#,81,https://flickmetrix.com/#
112,Up,2009,"Animation, Adventure, Comedy, Family",88,98,https://www.rottentomatoes.com/m/up/,90,https://www.rottentomatoes.com/m/up/,83,https://www.imdb.com/title/tt1049413,81,https://flickmetrix.com/#,88,https://flickmetrix.com/#
113,City of God,2002,"Crime, Drama",88,91,https://www.rottentomatoes.com/search/?search=City%20of%20God,97,https://www.rottentomatoes.com/search/?search=City%20of%20God,86,https://www.imdb.com/title/tt0317248,86,https://flickmetrix.com/#,79,https://flickmetrix.com/#
114,Paddington 2,2017,"Animation, Adventure, Comedy, Family, Fantasy",88,100,https://www.rottentomatoes.com/m/paddington_2/,88,https://www.rottentomatoes.com/m/paddington_2/,79,https://www.imdb.com/title/tt4468740,84,https://flickmetrix.com/#,88,https://flickmetrix.com/#
115,Persepolis,2007,"Animation, Biography, Drama, War",88,96,https://www.rottentomatoes.com/search/?search=Persepolis,92,https://www.rottentomatoes.com/search/?search=Persepolis,81,https://www.imdb.com/title/tt0808417,80,https://flickmetrix.com/#,90,https://flickmetrix.com/#
116,The Bridge on the River Kwai,1957,"Adventure, Drama, War",88,94,https://www.rottentomatoes.com/m/bridge_on_the_river_kwai/,93,https://www.rottentomatoes.com/m/bridge_on_the_river_kwai/,82,https://www.imdb.com/title/tt0050212,83,https://flickmetrix.com/#,87,https://flickmetrix.com/#
117,The Discreet Charm of the Bourgeoisie,1972,Comedy,88,98,https://www.rottentomatoes.com/m/discreet_charm_of_the_bourgeoisie/,89,https://www.rottentomatoes.com/m/discreet_charm_of_the_bourgeoisie/,79,https://www.imdb.com/title/tt0068361,80,https://flickmetrix.com/#,93,https://flickmetrix.com/#
118,The Lion King,1994,"Animation, Adventure, Drama, Family, Musical",88,93,https://www.rottentomatoes.com/m/the_lion_king,93,https://www.rottentomatoes.com/m/the_lion_king,85,https://www.imdb.com/title/tt0110357,85,https://flickmetrix.com/#,83,https://flickmetrix.com/#
119,Laura,1944,"Drama, Film-Noir, Mystery",88,100,https://www.rottentomatoes.com/m/1012007_laura?,91,https://www.rottentomatoes.com/m/1012007_laura?,81,https://www.imdb.com/title/tt0037008,79,https://flickmetrix.com/#,,https://flickmetrix.com/#
120,Elevator to the Gallows,1958,"Crime, Drama, Thriller",88,93,https://www.rottentomatoes.com/search/?search=Elevator%20to%20the%20Gallows,91,https://www.rottentomatoes.com/search/?search=Elevator%20to%20the%20Gallows,80,https://www.imdb.com/title/tt0051378,80,https://flickmetrix.com/#,94,https://flickmetrix.com/#
121,No End in Sight,2007,"Documentary, War",88,96,https://www.rottentomatoes.com/search/?search=No%20End%20in%20Sight,94,https://www.rottentomatoes.com/search/?search=No%20End%20in%20Sight,83,https://www.imdb.com/title/tt0912593,76,https://flickmetrix.com/#,89,https://flickmetrix.com/#
122,Ratatouille,2007,"Animation, Adventure, Comedy, Drama, Family, Fantasy",88,96,https://www.rottentomatoes.com/search/?search=Ratatouille,87,https://www.rottentomatoes.com/search/?search=Ratatouille,80,https://www.imdb.com/title/tt0382932,79,https://flickmetrix.com/#,96,https://flickmetrix.com/#
123,Song of the Sea,2014,"Animation, Adventure, Drama, Family, Fantasy",88,99,https://www.rottentomatoes.com/m/song_of_the_sea_2014/,92,https://www.rottentomatoes.com/m/song_of_the_sea_2014/,81,https://www.imdb.com/title/tt1865505,81,https://flickmetrix.com/#,85,https://flickmetrix.com/#
124,The Departed,2006,"Crime, Drama, Thriller",88,91,https://www.rottentomatoes.com/search/?search=The%20Departed,94,https://www.rottentomatoes.com/search/?search=The%20Departed,85,https://www.imdb.com/title/tt0407887,83,https://flickmetrix.com/#,85,https://flickmetrix.com/#
125,The Diving Bell and the Butterfly,2007,"Biography, Drama",88,94,https://www.rottentomatoes.com/search/?search=The%20Diving%20Bell%20and%20the%20Butterfly,92,https://www.rottentomatoes.com/search/?search=The%20Diving%20Bell%20and%20the%20Butterfly,80,https://www.imdb.com/title/tt0401383,80,https://flickmetrix.com/#,92,https://flickmetrix.com/#
126,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,2003,"Documentary, Biography, History",88,97,https://www.rottentomatoes.com/search/?search=The%20Fog%20of%20War:%20Eleven%20Lessons%20from%20the%20Life%20of%20Robert%20S.%20McNamara,93,https://www.rottentomatoes.com/search/?search=The%20Fog%20of%20War:%20Eleven%20Lessons%20from%20the%20Life%20of%20Robert%20S.%20McNamara,82,https://www.imdb.com/title/tt0317910,79,https://flickmetrix.com/#,87,https://flickmetrix.com/#
127,The French Connection,1971,"Action, Crime, Drama, Thriller",88,98,https://www.rottentomatoes.com/m/french_connection/,87,https://www.rottentomatoes.com/m/french_connection/,78,https://www.imdb.com/title/tt0067116,79,https://flickmetrix.com/#,96,https://flickmetrix.com/#
128,There Will Be Blood,2007,Drama,88,91,https://www.rottentomatoes.com/search/?search=There%20Will%20Be%20Blood,86,https://www.rottentomatoes.com/search/?search=There%20Will%20Be%20Blood,81,https://www.imdb.com/title/tt0469494,87,https://flickmetrix.com/#,93,https://flickmetrix.com/#
129,Unforgiven,1992,"Drama, Western",88,96,https://www.rottentomatoes.com/m/1041911_unforgiven?,93,https://www.rottentomatoes.com/m/1041911_unforgiven?,82,https://www.imdb.com/title/tt0105695,82,https://flickmetrix.com/#,85,https://flickmetrix.com/#
130,Your Name,2016,"Animation, Drama, Fantasy, Romance",88,97,https://www.rottentomatoes.com/search/?search=Your%20Name,94,https://www.rottentomatoes.com/search/?search=Your%20Name,84,https://www.imdb.com/title/tt5311514,84,https://flickmetrix.com/#,79,https://flickmetrix.com/#
131,Mary and Max,2009,"Animation, Comedy, Drama",88,95,https://www.rottentomatoes.com/search/?search=Mary%20and%20Max,92,https://www.rottentomatoes.com/search/?search=Mary%20and%20Max,81,https://www.imdb.com/title/tt0978762,82,https://flickmetrix.com/#,,https://flickmetrix.com/#
132,The Cabinet of Dr. Caligari,1920,"Fantasy, Horror, Mystery, Thriller",88,100,https://www.rottentomatoes.com/search/?search=The%20Cabinet%20of%20Dr.%20Caligari,89,https://www.rottentomatoes.com/search/?search=The%20Cabinet%20of%20Dr.%20Caligari,81,https://www.imdb.com/title/tt0010323,80,https://flickmetrix.com/#,,https://flickmetrix.com/#
133,All About My Mother,1999,Drama,87,98,https://www.rottentomatoes.com/search/?search=All%20About%20My%20Mother,93,https://www.rottentomatoes.com/search/?search=All%20About%20My%20Mother,79,https://www.imdb.com/title/tt0185125,80,https://flickmetrix.com/#,87,https://flickmetrix.com/#
134,Cinema Paradiso,1988,Drama,87,90,https://www.rottentomatoes.com/search/?search=Cinema%20Paradiso,97,https://www.rottentomatoes.com/search/?search=Cinema%20Paradiso,85,https://www.imdb.com/title/tt0095765,85,https://flickmetrix.com/#,80,https://flickmetrix.com/#
135,Days of Heaven,1978,"Drama, Romance",87,94,https://www.rottentomatoes.com/m/days_of_heaven/,89,https://www.rottentomatoes.com/m/days_of_heaven/,79,https://www.imdb.com/title/tt0077405,82,https://flickmetrix.com/#,93,https://flickmetrix.com/#
136,Finding Nemo,2003,"Animation, Adventure, Comedy, Family, Fantasy",87,99,https://www.rottentomatoes.com/m/finding_nemo,86,https://www.rottentomatoes.com/m/finding_nemo,81,https://www.imdb.com/title/tt0266543,81,https://flickmetrix.com/#,90,https://flickmetrix.com/#
137,In the Mood for Love,2000,"Drama, Romance",87,90,https://www.rottentomatoes.com/m/in_the_mood_for_love_2001,94,https://www.rottentomatoes.com/m/in_the_mood_for_love_2001,81,https://www.imdb.com/title/tt0118694,87,https://flickmetrix.com/#,85,https://flickmetrix.com/#
138,Mad Max: Fury Road,2015,"Action, Adventure, Sci-Fi, Thriller",87,97,https://www.rottentomatoes.com/m/mad_max_fury_road/,85,https://www.rottentomatoes.com/m/mad_max_fury_road/,81,https://www.imdb.com/title/tt1392190,84,https://flickmetrix.com/#,90,https://flickmetrix.com/#
139,Network,1976,Drama,87,92,https://www.rottentomatoes.com/m/network/,93,https://www.rottentomatoes.com/m/network/,81,https://www.imdb.com/title/tt0074958,83,https://flickmetrix.com/#,88,https://flickmetrix.com/#
140,Room,2015,"Drama, Thriller",87,94,https://www.rottentomatoes.com/search/?search=Room,93,https://www.rottentomatoes.com/search/?search=Room,82,https://www.imdb.com/title/tt3170832,82,https://flickmetrix.com/#,86,https://flickmetrix.com/#
141,This Is Spinal Tap,1984,"Comedy, Music",87,95,https://www.rottentomatoes.com/m/this_is_spinal_tap/,92,https://www.rottentomatoes.com/m/this_is_spinal_tap/,80,https://www.imdb.com/title/tt0088258,79,https://flickmetrix.com/#,91,https://flickmetrix.com/#
142,A Hard Day's Night,1964,"Comedy, Music, Musical",87,98,https://www.rottentomatoes.com/search/?search=A%20Hard%20Day%27s%20Night,89,https://www.rottentomatoes.com/search/?search=A%20Hard%20Day%27s%20Night,77,https://www.imdb.com/title/tt0058182,76,https://flickmetrix.com/#,96,https://flickmetrix.com/#
143,Before Midnight,2013,"Drama, Romance",87,98,https://www.rottentomatoes.com/m/before_midnight_2013/,82,https://www.rottentomatoes.com/m/before_midnight_2013/,79,https://www.imdb.com/title/tt2209418,83,https://flickmetrix.com/#,94,https://flickmetrix.com/#
144,Call Me by Your Name,2017,"Drama, Romance",87,95,https://www.rottentomatoes.com/search/?search=Call%20Me%20by%20Your%20Name,85,https://www.rottentomatoes.com/search/?search=Call%20Me%20by%20Your%20Name,79,https://www.imdb.com/title/tt5726616,84,https://flickmetrix.com/#,93,https://flickmetrix.com/#
145,Fargo,1996,"Crime, Drama, Thriller",87,93,https://www.rottentomatoes.com/m/fargo/,93,https://www.rottentomatoes.com/m/fargo/,81,https://www.imdb.com/title/tt0116282,84,https://flickmetrix.com/#,85,https://flickmetrix.com/#
146,Jaws,1975,"Adventure, Drama, Thriller",87,97,https://www.rottentomatoes.com/m/jaws/,90,https://www.rottentomatoes.com/m/jaws/,80,https://www.imdb.com/title/tt0073195,82,https://flickmetrix.com/#,87,https://flickmetrix.com/#
147,No Country for Old Men,2007,"Crime, Drama, Thriller",87,93,https://www.rottentomatoes.com/search/?search=No%20Country%20for%20Old%20Men,86,https://www.rottentomatoes.com/search/?search=No%20Country%20for%20Old%20Men,81,https://www.imdb.com/title/tt0477348,85,https://flickmetrix.com/#,91,https://flickmetrix.com/#
148,The Act of Killing,2012,"Documentary, Crime",87,96,https://www.rottentomatoes.com/search/?search=The%20Act%20of%20Killing,85,https://www.rottentomatoes.com/search/?search=The%20Act%20of%20Killing,82,https://www.imdb.com/title/tt2375605,84,https://flickmetrix.com/#,89,https://flickmetrix.com/#
149,The Cove,2009,"Documentary, Crime",87,95,https://www.rottentomatoes.com/m/1208882_cove,94,https://www.rottentomatoes.com/m/1208882_cove,85,https://www.imdb.com/title/tt1313104,78,https://flickmetrix.com/#,84,https://flickmetrix.com/#
150,The Handmaid,2016,"Drama, Romance, Thriller",87,95,https://www.rottentomatoes.com/m/the_handmaiden/,91,https://www.rottentomatoes.com/m/the_handmaiden/,81,https://www.imdb.com/title/tt4016934,85,https://flickmetrix.com/#,84,https://flickmetrix.com/#
151,Waltz with Bashir,2008,"Animation, Biography, Drama, History, War",87,96,https://www.rottentomatoes.com/m/waltz_with_bashir/,90,https://www.rottentomatoes.com/m/waltz_with_bashir/,80,https://www.imdb.com/title/tt1185616,79,https://flickmetrix.com/#,91,https://flickmetrix.com/#
152,A Prophet,2009,"Crime, Drama",87,97,https://www.rottentomatoes.com/m/1213205_prophet,89,https://www.rottentomatoes.com/m/1213205_prophet,79,https://www.imdb.com/title/tt1235166,80,https://flickmetrix.com/#,90,https://flickmetrix.com/#
153,Blade Runner,1982,"Sci-Fi, Thriller",87,90,https://www.rottentomatoes.com/m/blade_runner/,91,https://www.rottentomatoes.com/m/blade_runner/,82,https://www.imdb.com/title/tt0083658,83,https://flickmetrix.com/#,89,https://flickmetrix.com/#
154,Do the Right Thing,1989,"Comedy, Drama",87,90,https://www.rottentomatoes.com/m/do_the_right_thing/,90,https://www.rottentomatoes.com/m/do_the_right_thing/,79,https://www.imdb.com/title/tt0097216,85,https://flickmetrix.com/#,91,https://flickmetrix.com/#
155,Inside Job,2010,"Documentary, Crime",87,98,https://www.rottentomatoes.com/m/inside_job_2010/,91,https://www.rottentomatoes.com/m/inside_job_2010/,83,https://www.imdb.com/title/tt1645089,75,https://flickmetrix.com/#,88,https://flickmetrix.com/#
156,Nobody Knows,2004,Drama,87,92,https://www.rottentomatoes.com/search/?search=Nobody%20Knows,93,https://www.rottentomatoes.com/search/?search=Nobody%20Knows,81,https://www.imdb.com/title/tt0408664,81,https://flickmetrix.com/#,88,https://flickmetrix.com/#
157,Once Upon a Time in America,1984,"Crime, Drama",87,86,https://www.rottentomatoes.com/m/once_upon_a_time_in_america/,94,https://www.rottentomatoes.com/m/once_upon_a_time_in_america/,84,https://www.imdb.com/title/tt0087843,84,https://flickmetrix.com/#,,https://flickmetrix.com/#
158,Short Term 12,2013,Drama,87,98,https://www.rottentomatoes.com/m/short_term_12_2013/,93,https://www.rottentomatoes.com/m/short_term_12_2013/,80,https://www.imdb.com/title/tt2370248,82,https://flickmetrix.com/#,82,https://flickmetrix.com/#
159,Taxi Driver,1954,"Musical, Romance",87,98,https://www.rottentomatoes.com/m/taxi_driver/,93,https://www.rottentomatoes.com/m/taxi_driver/,70,https://www.imdb.com/title/tt0047561,,https://flickmetrix.com/#,,https://flickmetrix.com/#
160,The Truman Show,1998,"Comedy, Drama, Sci-Fi",87,94,https://www.rottentomatoes.com/m/truman_show,89,https://www.rottentomatoes.com/m/truman_show,81,https://www.imdb.com/title/tt0120382,81,https://flickmetrix.com/#,90,https://flickmetrix.com/#
161,The Twilight Samurai,2002,"Drama, History",87,99,https://www.rottentomatoes.com/search/?search=The%20Twilight%20Samurai,94,https://www.rottentomatoes.com/search/?search=The%20Twilight%20Samurai,81,https://www.imdb.com/title/tt0351817,79,https://flickmetrix.com/#,82,https://flickmetrix.com/#
162,2001: A Space Odyssey,1968,"Adventure, Sci-Fi",87,93,https://www.rottentomatoes.com/m/2001_a_space_odyssey/,89,https://www.rottentomatoes.com/m/2001_a_space_odyssey/,83,https://www.imdb.com/title/tt0062622,87,https://flickmetrix.com/#,82,https://flickmetrix.com/#
163,I Am Not Your Negro,2016,Documentary,87,98,https://www.rottentomatoes.com/m/i_am_not_your_negro/,83,https://www.rottentomatoes.com/m/i_am_not_your_negro/,78,https://www.imdb.com/title/tt5804038,80,https://flickmetrix.com/#,95,https://flickmetrix.com/#
164,Memento,2000,"Mystery, Thriller",87,92,https://www.rottentomatoes.com/search/?search=Memento,94,https://www.rottentomatoes.com/search/?search=Memento,85,https://www.imdb.com/title/tt0209144,83,https://flickmetrix.com/#,80,https://flickmetrix.com/#
